,date,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,lat,long,sqft_living15,zipcode_98001,zipcode_98002,zipcode_98003,zipcode_98004,zipcode_98005,zipcode_98006,zipcode_98007,zipcode_98008,zipcode_98010,zipcode_98011,zipcode_98014,zipcode_98019,zipcode_98022,zipcode_98023,zipcode_98024,zipcode_98027,zipcode_98028,zipcode_98029,zipcode_98030,zipcode_98031,zipcode_98032,zipcode_98033,zipcode_98034,zipcode_98038,zipcode_98039,zipcode_98040,zipcode_98042,zipcode_98045,zipcode_98052,zipcode_98053,zipcode_98055,zipcode_98056,zipcode_98058,zipcode_98059,zipcode_98065,zipcode_98070,zipcode_98072,zipcode_98074,zipcode_98075,zipcode_98077,zipcode_98092,zipcode_98102,zipcode_98103,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98148,zipcode_98155,zipcode_98166,zipcode_98168,zipcode_98177,zipcode_98178,zipcode_98188,zipcode_98198,zipcode_98199
2895,-1.1034668102800218,0.7415270432095051,-0.16924031859199376,-0.7710112386563718,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.01558716118321479,0.2614630913664712,-1.5967233146093764,1.0330597624572544,-0.9132432879791641,-1.0103388548672183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5453,1.1720331612635162,0.7415270432095051,-0.492319828664661,0.0011709549171954495,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.9733278039762865,1.0291846240674316,0.2859211525707945,-1.1006437086627125,0.2653340222353068,-0.11130507043061387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5605,0.9603587453059776,-0.27411587868303544,-1.4615583588826626,-0.014991047447347115,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-1.271745509667817,-0.6417387118111292,-0.12033820793702477,1.1320832636576075,0.1820865502554574,0.5830108732989444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16497,1.1543936266003878,0.7415270432095051,1.1230777216986751,0.05244512781826898,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.7240817952800048,-0.6417387118111292,0.6897257587578329,1.244117151877006,-0.5875652029104701,-0.5474542942504494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7289,0.43117270541213165,0.7415270432095051,0.4769187015533407,0.1662981609316136,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.34104512610030013,-0.6417387118111292,0.21838253237285637,1.4465009499507102,-0.23402820859771578,-0.07761188561098505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21217,0.35179479942805475,1.529320896774116,1.1230777216986751,-0.26630764029640663,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,1.5706443995651889,-0.6417387118111292,1.4237561525907212,-1.4736081365414173,0.32777499238672425,0.16238524254853104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19925,-0.009815661166073346,1.529320896774116,0.7999982116260079,-0.29278374539332036,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,1.1672671776451728,-0.6417387118111292,1.4237561525907212,-1.4974605127429836,1.0357609956096605,0.9154916017451915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0.8192424680009521,-0.27411587868303544,-1.4615583588826626,-0.061632050020258074,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.767284853787321,-0.6417387118111292,-0.15430489685013973,-0.8295939790997444,0.23758395641545835,-1.397124872522388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19879,-1.4121586668847652,0.7415270432095051,1.7692367418440096,0.20630660316576022,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,1.7222537777538591,-0.6417387118111292,1.1577679049505252,-0.18268862454268806,-0.039866743394842634,0.7537557854064529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17945,-0.6271993743755604,-0.27411587868303544,-1.4615583588826626,-0.26129472472257903,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-1.1292459827867727,-0.6417387118111292,-0.018541601814389883,-1.8790985319676843,-1.1487622182175996,-0.09441219594064384,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7253,0.11366108147582406,0.7415270432095051,1.1230777216986751,-0.08622803811308061,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,2.200886433955257,-0.01558716118321479,1.887226337086152,-0.18828885842551613,1.089438106206383,-1.0448648749863558,0.8044354345258506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8177,0.5722889827171572,-1.7055841784446595,-0.8153993387373282,-2.2263320100618014,2.125235060309875,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.7870872290768549,-0.6417387118111292,1.0577487408613804,0.7085228862604895,-0.8508890857026384,-1.449093048226739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9355,-0.600740072380868,-0.27411587868303544,-1.4615583588826626,-0.25219160248438144,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,0.25370320729583856,-0.6417387118111292,-0.5290823506205137,1.0930521026005737,-0.5390492476022951,-0.3581318811631935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16307,-1.6591121521685601,-0.27411587868303544,0.4769187015533407,-1.9039428740698914,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.8070595839151549,0.058242685651511104,1.1244448132613933,-0.11474549233223132,1.473342086320473,-0.7492408448482469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9844,0.42235293808056756,1.529320896774116,1.1230777216986751,-0.24418135472161412,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,1.380429844105852,-0.6417387118111292,0.9575796604072647,0.2502681434792846,1.334402977871641,1.4071100178568032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13057,0.98681804730067,0.7415270432095051,0.4769187015533407,-0.006332746682608772,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,0.026847420164322466,-0.6417387118111292,0.21838253237285637,-1.3485638613030246,-0.7608138054558403,-1.7518189041993837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9989,0.9956378146322341,0.7415270432095051,0.4769187015533407,0.26393934767415594,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.35325914392281754,-0.6417387118111292,-1.7357341998804074,1.4125293838454818,-1.0310109335785318,0.053575995194615096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21261,1.5336436218576441,-1.7055841784446595,-0.8153993387373282,-2.245941702848026,2.125235060309875,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-1.1063220037391124,-0.6417387118111292,1.2243642821584808,0.8487459463544524,-0.9548102078587035,-1.0331348629545487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,0.8368820026640803,0.7415270432095051,0.1538391914806735,0.3008235994156998,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,0.6069201327531838,-0.6417387118111292,0.18458760927706142,-0.043188363727583876,0.3555280112835934,1.8035923275280823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13167,-0.23030984445517586,-0.27411587868303544,-0.16924031859199376,0.09609095642246465,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.22453972529926905,-0.6417387118111292,-0.15430489685013973,1.4544517420178988,-1.0587185899516591,-0.4137113299091156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7813,-0.9888098349696884,-1.7055841784446595,-0.8153993387373282,-1.8940569841444679,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-1.346407478550724,-0.6417387118111292,0.7902968221291958,1.0511297444281567,-0.9132432879791641,-1.6105013127288574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14119,-1.2534028549166114,-0.27411587868303544,-0.492319828664661,-0.992418370548521,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.2089760214353171,0.6227438126375113,-1.8401824508855458,0.6297377648675121,-0.7608138054558403,-0.07761188561098505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,1.0397366512900545,-0.27411587868303544,-0.492319828664661,0.0987079032133649,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,0.17613718965126046,-0.6417387118111292,-0.4266617037569826,-1.7627278480752877,-0.01212576002656742,-0.43246398141812387,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8393,1.4983645525313878,-0.27411587868303544,0.4769187015533407,-1.2374684528515147,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-1.916749847414868,0.08082273073095111,1.091105097430033,-0.33375367381912036,-0.4004169282685206,-0.6066081991161832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11505,0.4929110767330804,0.7415270432095051,1.4461572317713425,1.2928529758273184,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,2.2576332735455784,-0.6417387118111292,0.8572602135012615,0.27628891751737555,1.3830290751679226,3.0708630134292423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,0.7839633986746957,0.7415270432095051,-0.16924031859199376,0.1270921186432348,0.15865107699609787,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.25370320729583856,1.1646648945440716,-0.9403418577018564,-0.4045880031449091,-1.0448648749863558,-0.8338268703454158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4553,0.19303898745990097,-0.27411587868303544,-0.492319828664661,-0.12349600402927985,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.4541251871512788,0.9614444888291115,0.5217702569400697,-1.48734132283927,0.24452138769513362,-0.6466878412601188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7006,1.251411067247593,-0.27411587868303544,0.4769187015533407,1.9507126225285272,0.9748571755524752,-0.07316642884631501,3.804439828134494,-0.584101505422321,1.1326678032672293,-0.6417387118111292,0.31966488416267513,1.3127830833663214,0.6678121075135308,1.1822727440007013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,-0.29204821577612455,-1.7055841784446595,-0.8153993387373282,-2.050788038225058,2.125235060309875,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.7476495891418921,-0.6417387118111292,1.1244448132613933,1.1906300052432608,-1.017156765722165,-0.920812816879963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16763,-1.394519132221637,-1.7055841784446595,-1.4615583588826626,-1.0946812951086944,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-1.760532463942208,-0.6417387118111292,-1.8750348422871528,0.04282475045377507,-1.2387962816580116,-0.5867631527232274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19913,1.427806413878875,-0.27411587868303544,-0.8153993387373282,-1.9054716696805072,2.125235060309875,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.5962618939704305,-0.6417387118111292,1.1910743890676811,0.9853550100541733,-0.740025842833948,-1.1976367095612828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10773,-0.3185075177708169,-0.27411587868303544,-0.16924031859199376,0.5281013461900095,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-1.1292459827867727,0.8259642183524715,0.45446968831384366,-1.683219927403503,-0.4628042780080228,-0.37654664500940116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,-1.1122865776115858,-0.27411587868303544,-0.492319828664661,-0.983092386547306,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,2.200886433955257,-1.9822968594312216,0.6227438126375113,-2.2946874551404686,0.8646475304887786,-0.9617378296546846,-0.9429504506972575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3999,0.8545215373272085,0.7415270432095051,-0.492319828664661,-0.04790064779217972,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.7754473481880846,-0.6417387118111292,-1.215927646159639,-0.45518395266337364,-0.9894477506314319,-1.270932207002775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,-0.5566412357230476,-0.27411587868303544,-0.492319828664661,-0.7582222032004553,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-1.1523980648738987,0.2840431364459112,-0.7343957501949938,0.8538055413062577,-1.2041689275219465,-0.8770113724648317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4674,1.5512831565207723,0.7415270432095051,0.4769187015533407,0.4368721216994525,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,0.7754473481880846,-0.6417387118111292,0.5553951426798127,-0.020058786804876293,0.7302827360967392,1.567988831664498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18985,-0.32732728510238096,1.529320896774116,1.1230777216986751,0.4758488283356802,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.0733979623817335,1.548525660894552,1.3573582743043229,1.4674621290369445,-0.511324597670982,0.878918019404425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10006,1.427806413878875,2.1729953429711286,1.1230777216986751,-0.1312869578301481,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,0.31642304393129045,-0.6417387118111292,-0.18828885842551613,-0.4320543757406661,0.15433920979560872,-0.6066081991161832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11381,1.251411067247593,-0.27411587868303544,-0.8153993387373282,0.07581887222067289,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.8272048617257164,-0.6417387118111292,-0.29034455501806156,-0.8744075343874935,0.11271990221333797,-0.19719441112860714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,0.4399924727436958,0.7415270432095051,0.4769187015533407,3.644719391464971,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.2663831572173909,-0.6417387118111292,0.9575796604072647,-0.9546382543381371,1.1190923595981692,0.02130149756361659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20238,-0.6977575130280732,-1.7055841784446595,0.1538391914806735,-1.5629727075799413,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.04431302051492239,-0.6417387118111292,0.2521603743847817,-0.32002048752126755,0.09884725381885667,0.11712332618964422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5564,0.14012038347051636,0.7415270432095051,-0.16924031859199376,-0.4680029457141739,0.15865107699609787,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.7870872290768549,0.6904839478758314,-0.8029739593917958,0.7858624090958011,-0.4835990408320973,-0.04428493831247418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10079,0.8192424680009521,0.7415270432095051,0.4769187015533407,-0.38104538050598175,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.5291689589351743,-0.6417387118111292,0.9241565744403308,-1.456260953849425,0.17514962998045272,-0.47031691854799523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3051,0.8545215373272085,-0.27411587868303544,0.4769187015533407,-0.033636126360529484,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,0.7550369975552923,-0.6417387118111292,0.5553951426798127,-0.003434403391691454,1.3066178890217544,0.9754944749020394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4992,0.47527154206995215,-0.27411587868303544,-0.8153993387373282,0.28695238140106694,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,0.9843223654216801,-0.08807791676913201,-0.6417387118111292,-0.4949246913039803,-1.9687256425431827,-0.02599636520410462,-0.8988338771422463,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11059,-0.07155403248702205,-0.27411587868303544,-1.4615583588826626,-0.06610288619559344,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,2.200886433955257,-1.016820005820315,-0.6417387118111292,-0.18828885842551613,0.22713856655657702,0.47348848072912586,-0.7492408448482469,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,-1.0681877409537655,-0.27411587868303544,-0.16924031859199376,0.0836696562376463,-0.9917268077613015,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,-0.4888536684570229,-0.6417387118111292,0.48812844450154247,-2.17400063773227,-0.6083569050928475,-0.6669258616946387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21068,-0.07155403248702205,0.7415270432095051,1.7692367418440096,-0.8474972852696561,0.9748571755524752,-0.07316642884631501,-0.2912228882201577,-0.584101505422321,0.448729563756431,0.5324236323197513,1.390565459582754,0.9940286014002206,0.744165723309657,0.951634051263741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
